,Layers,Units,Activation,Optimizer,Learning Rate,Accuracy
2864,1,1024,exponential,Adamax,1.0,0
2865,1,1024,exponential,Adagrad,0.0001,0
2866,1,1024,exponential,Adagrad,0.001,0
2867,1,1024,exponential,Adagrad,0.01,0
2868,1,1024,exponential,Adagrad,0.1,0
2869,1,1024,exponential,Adagrad,1.0,0
2870,1,1024,exponential,Nadam,0.0001,0
2871,1,1024,exponential,Nadam,0.001,0
2872,1,1024,exponential,Nadam,0.01,0
2873,1,1024,exponential,Nadam,0.1,0
2874,1,1024,exponential,Nadam,1.0,0
2875,1,1024,exponential,Ftrl,0.0001,0
2876,1,1024,exponential,Ftrl,0.001,0
2877,1,1024,exponential,Ftrl,0.01,0
2878,1,1024,exponential,Ftrl,0.1,0
2879,1,1024,exponential,Ftrl,1.0,0
2880,2,128,relu,SGD,0.0001,0
2881,2,128,relu,SGD,0.001,0
2882,2,128,relu,SGD,0.01,0
2883,2,128,relu,SGD,0.1,0
2884,2,128,relu,SGD,1.0,0
2885,2,128,relu,RMSprop,0.0001,0
2886,2,128,relu,RMSprop,0.001,0
2887,2,128,relu,RMSprop,0.01,0
2888,2,128,relu,RMSprop,0.1,0
2889,2,128,relu,RMSprop,1.0,0
2890,2,128,relu,Adam,0.0001,0
2891,2,128,relu,Adam,0.001,0
2892,2,128,relu,Adam,0.01,0
2893,2,128,relu,Adam,0.1,0
2894,2,128,relu,Adam,1.0,0
2895,2,128,relu,Adadelta,0.0001,0
2896,2,128,relu,Adadelta,0.001,0
2897,2,128,relu,Adadelta,0.01,0
2898,2,128,relu,Adadelta,0.1,0
2899,2,128,relu,Adadelta,1.0,0
2900,2,128,relu,Adamax,0.0001,0
2901,2,128,relu,Adamax,0.001,0
2902,2,128,relu,Adamax,0.01,0
2903,2,128,relu,Adamax,0.1,0
2904,2,128,relu,Adamax,1.0,0
2905,2,128,relu,Adagrad,0.0001,0
2906,2,128,relu,Adagrad,0.001,0
2907,2,128,relu,Adagrad,0.01,0
2908,2,128,relu,Adagrad,0.1,0
2909,2,128,relu,Adagrad,1.0,0
2910,2,128,relu,Nadam,0.0001,0
2911,2,128,relu,Nadam,0.001,0
2912,2,128,relu,Nadam,0.01,0
2913,2,128,relu,Nadam,0.1,0
2914,2,128,relu,Nadam,1.0,0
2915,2,128,relu,Ftrl,0.0001,0
2916,2,128,relu,Ftrl,0.001,0
2917,2,128,relu,Ftrl,0.01,0
2918,2,128,relu,Ftrl,0.1,0
2919,2,128,relu,Ftrl,1.0,0
2920,2,128,sigmoid,SGD,0.0001,0
2921,2,128,sigmoid,SGD,0.001,0
2922,2,128,sigmoid,SGD,0.01,0
2923,2,128,sigmoid,SGD,0.1,0
2924,2,128,sigmoid,SGD,1.0,0
2925,2,128,sigmoid,RMSprop,0.0001,0
2926,2,128,sigmoid,RMSprop,0.001,0
2927,2,128,sigmoid,RMSprop,0.01,0
2928,2,128,sigmoid,RMSprop,0.1,0
2929,2,128,sigmoid,RMSprop,1.0,0
2930,2,128,sigmoid,Adam,0.0001,0
2931,2,128,sigmoid,Adam,0.001,0
2932,2,128,sigmoid,Adam,0.01,0
2933,2,128,sigmoid,Adam,0.1,0
2934,2,128,sigmoid,Adam,1.0,0
2935,2,128,sigmoid,Adadelta,0.0001,0
2936,2,128,sigmoid,Adadelta,0.001,0
2937,2,128,sigmoid,Adadelta,0.01,0
2938,2,128,sigmoid,Adadelta,0.1,0
2939,2,128,sigmoid,Adadelta,1.0,0
2940,2,128,sigmoid,Adamax,0.0001,0
2941,2,128,sigmoid,Adamax,0.001,0
2942,2,128,sigmoid,Adamax,0.01,0
2943,2,128,sigmoid,Adamax,0.1,0
2944,2,128,sigmoid,Adamax,1.0,0
2945,2,128,sigmoid,Adagrad,0.0001,0
2946,2,128,sigmoid,Adagrad,0.001,0
2947,2,128,sigmoid,Adagrad,0.01,0
2948,2,128,sigmoid,Adagrad,0.1,0
2949,2,128,sigmoid,Adagrad,1.0,0
2950,2,128,sigmoid,Nadam,0.0001,0
2951,2,128,sigmoid,Nadam,0.001,0
2952,2,128,sigmoid,Nadam,0.01,0
2953,2,128,sigmoid,Nadam,0.1,0
2954,2,128,sigmoid,Nadam,1.0,0
2955,2,128,sigmoid,Ftrl,0.0001,0
2956,2,128,sigmoid,Ftrl,0.001,0
2957,2,128,sigmoid,Ftrl,0.01,0
2958,2,128,sigmoid,Ftrl,0.1,0
2959,2,128,sigmoid,Ftrl,1.0,0
2960,2,128,softmax,SGD,0.0001,0
2961,2,128,softmax,SGD,0.001,0
2962,2,128,softmax,SGD,0.01,0
2963,2,128,softmax,SGD,0.1,0
2964,2,128,softmax,SGD,1.0,0
2965,2,128,softmax,RMSprop,0.0001,0
2966,2,128,softmax,RMSprop,0.001,0
2967,2,128,softmax,RMSprop,0.01,0
2968,2,128,softmax,RMSprop,0.1,0
2969,2,128,softmax,RMSprop,1.0,0
2970,2,128,softmax,Adam,0.0001,0
2971,2,128,softmax,Adam,0.001,0
2972,2,128,softmax,Adam,0.01,0
2973,2,128,softmax,Adam,0.1,0
2974,2,128,softmax,Adam,1.0,0
2975,2,128,softmax,Adadelta,0.0001,0
2976,2,128,softmax,Adadelta,0.001,0
2977,2,128,softmax,Adadelta,0.01,0
2978,2,128,softmax,Adadelta,0.1,0
2979,2,128,softmax,Adadelta,1.0,0
2980,2,128,softmax,Adamax,0.0001,0
2981,2,128,softmax,Adamax,0.001,0
2982,2,128,softmax,Adamax,0.01,0
2983,2,128,softmax,Adamax,0.1,0
2984,2,128,softmax,Adamax,1.0,0
2985,2,128,softmax,Adagrad,0.0001,0
2986,2,128,softmax,Adagrad,0.001,0
2987,2,128,softmax,Adagrad,0.01,0
2988,2,128,softmax,Adagrad,0.1,0
2989,2,128,softmax,Adagrad,1.0,0
2990,2,128,softmax,Nadam,0.0001,0
2991,2,128,softmax,Nadam,0.001,0
2992,2,128,softmax,Nadam,0.01,0
2993,2,128,softmax,Nadam,0.1,0
2994,2,128,softmax,Nadam,1.0,0
2995,2,128,softmax,Ftrl,0.0001,0
2996,2,128,softmax,Ftrl,0.001,0
2997,2,128,softmax,Ftrl,0.01,0
2998,2,128,softmax,Ftrl,0.1,0
2999,2,128,softmax,Ftrl,1.0,0
3000,2,128,softplus,SGD,0.0001,0
3001,2,128,softplus,SGD,0.001,0
3002,2,128,softplus,SGD,0.01,0
3003,2,128,softplus,SGD,0.1,0
3004,2,128,softplus,SGD,1.0,0
3005,2,128,softplus,RMSprop,0.0001,0
3006,2,128,softplus,RMSprop,0.001,0
3007,2,128,softplus,RMSprop,0.01,0
3008,2,128,softplus,RMSprop,0.1,0
3009,2,128,softplus,RMSprop,1.0,0
3010,2,128,softplus,Adam,0.0001,0
3011,2,128,softplus,Adam,0.001,0
3012,2,128,softplus,Adam,0.01,0
3013,2,128,softplus,Adam,0.1,0
3014,2,128,softplus,Adam,1.0,0
3015,2,128,softplus,Adadelta,0.0001,0
3016,2,128,softplus,Adadelta,0.001,0
3017,2,128,softplus,Adadelta,0.01,0
3018,2,128,softplus,Adadelta,0.1,0
3019,2,128,softplus,Adadelta,1.0,0
3020,2,128,softplus,Adamax,0.0001,0
3021,2,128,softplus,Adamax,0.001,0
3022,2,128,softplus,Adamax,0.01,0
3023,2,128,softplus,Adamax,0.1,0
3024,2,128,softplus,Adamax,1.0,0
3025,2,128,softplus,Adagrad,0.0001,0
3026,2,128,softplus,Adagrad,0.001,0
3027,2,128,softplus,Adagrad,0.01,0
3028,2,128,softplus,Adagrad,0.1,0
3029,2,128,softplus,Adagrad,1.0,0
3030,2,128,softplus,Nadam,0.0001,0
3031,2,128,softplus,Nadam,0.001,0
3032,2,128,softplus,Nadam,0.01,0
3033,2,128,softplus,Nadam,0.1,0
3034,2,128,softplus,Nadam,1.0,0
3035,2,128,softplus,Ftrl,0.0001,0
3036,2,128,softplus,Ftrl,0.001,0
3037,2,128,softplus,Ftrl,0.01,0
3038,2,128,softplus,Ftrl,0.1,0
3039,2,128,softplus,Ftrl,1.0,0
3040,2,128,softsign,SGD,0.0001,0
3041,2,128,softsign,SGD,0.001,0
3042,2,128,softsign,SGD,0.01,0
3043,2,128,softsign,SGD,0.1,0
3044,2,128,softsign,SGD,1.0,0
3045,2,128,softsign,RMSprop,0.0001,0
3046,2,128,softsign,RMSprop,0.001,0
3047,2,128,softsign,RMSprop,0.01,0
3048,2,128,softsign,RMSprop,0.1,0
3049,2,128,softsign,RMSprop,1.0,0
3050,2,128,softsign,Adam,0.0001,0
3051,2,128,softsign,Adam,0.001,0
3052,2,128,softsign,Adam,0.01,0
3053,2,128,softsign,Adam,0.1,0
3054,2,128,softsign,Adam,1.0,0
3055,2,128,softsign,Adadelta,0.0001,0
3056,2,128,softsign,Adadelta,0.001,0
3057,2,128,softsign,Adadelta,0.01,0
3058,2,128,softsign,Adadelta,0.1,0
3059,2,128,softsign,Adadelta,1.0,0
3060,2,128,softsign,Adamax,0.0001,0
3061,2,128,softsign,Adamax,0.001,0
3062,2,128,softsign,Adamax,0.01,0
3063,2,128,softsign,Adamax,0.1,0
3064,2,128,softsign,Adamax,1.0,0
3065,2,128,softsign,Adagrad,0.0001,0
3066,2,128,softsign,Adagrad,0.001,0
3067,2,128,softsign,Adagrad,0.01,0
3068,2,128,softsign,Adagrad,0.1,0
3069,2,128,softsign,Adagrad,1.0,0
3070,2,128,softsign,Nadam,0.0001,0
3071,2,128,softsign,Nadam,0.001,0
3072,2,128,softsign,Nadam,0.01,0
3073,2,128,softsign,Nadam,0.1,0
3074,2,128,softsign,Nadam,1.0,0
3075,2,128,softsign,Ftrl,0.0001,0
3076,2,128,softsign,Ftrl,0.001,0
3077,2,128,softsign,Ftrl,0.01,0
3078,2,128,softsign,Ftrl,0.1,0
3079,2,128,softsign,Ftrl,1.0,0
3080,2,128,tanh,SGD,0.0001,0
3081,2,128,tanh,SGD,0.001,0
3082,2,128,tanh,SGD,0.01,0
3083,2,128,tanh,SGD,0.1,0
3084,2,128,tanh,SGD,1.0,0
3085,2,128,tanh,RMSprop,0.0001,0
3086,2,128,tanh,RMSprop,0.001,0
3087,2,128,tanh,RMSprop,0.01,0
3088,2,128,tanh,RMSprop,0.1,0
3089,2,128,tanh,RMSprop,1.0,0
3090,2,128,tanh,Adam,0.0001,0
3091,2,128,tanh,Adam,0.001,0
3092,2,128,tanh,Adam,0.01,0
3093,2,128,tanh,Adam,0.1,0
3094,2,128,tanh,Adam,1.0,0
3095,2,128,tanh,Adadelta,0.0001,0
3096,2,128,tanh,Adadelta,0.001,0
3097,2,128,tanh,Adadelta,0.01,0
3098,2,128,tanh,Adadelta,0.1,0
3099,2,128,tanh,Adadelta,1.0,0
3100,2,128,tanh,Adamax,0.0001,0
3101,2,128,tanh,Adamax,0.001,0
3102,2,128,tanh,Adamax,0.01,0
3103,2,128,tanh,Adamax,0.1,0
3104,2,128,tanh,Adamax,1.0,0
3105,2,128,tanh,Adagrad,0.0001,0
3106,2,128,tanh,Adagrad,0.001,0
3107,2,128,tanh,Adagrad,0.01,0
3108,2,128,tanh,Adagrad,0.1,0
3109,2,128,tanh,Adagrad,1.0,0
3110,2,128,tanh,Nadam,0.0001,0
3111,2,128,tanh,Nadam,0.001,0
3112,2,128,tanh,Nadam,0.01,0
3113,2,128,tanh,Nadam,0.1,0
3114,2,128,tanh,Nadam,1.0,0
3115,2,128,tanh,Ftrl,0.0001,0
3116,2,128,tanh,Ftrl,0.001,0
3117,2,128,tanh,Ftrl,0.01,0
3118,2,128,tanh,Ftrl,0.1,0
3119,2,128,tanh,Ftrl,1.0,0
3120,2,128,elu,SGD,0.0001,0
3121,2,128,elu,SGD,0.001,0
3122,2,128,elu,SGD,0.01,0
3123,2,128,elu,SGD,0.1,0
3124,2,128,elu,SGD,1.0,0
3125,2,128,elu,RMSprop,0.0001,0
3126,2,128,elu,RMSprop,0.001,0
3127,2,128,elu,RMSprop,0.01,0
3128,2,128,elu,RMSprop,0.1,0
3129,2,128,elu,RMSprop,1.0,0
3130,2,128,elu,Adam,0.0001,0
3131,2,128,elu,Adam,0.001,0
3132,2,128,elu,Adam,0.01,0
3133,2,128,elu,Adam,0.1,0
3134,2,128,elu,Adam,1.0,0
3135,2,128,elu,Adadelta,0.0001,0
3136,2,128,elu,Adadelta,0.001,0
3137,2,128,elu,Adadelta,0.01,0
3138,2,128,elu,Adadelta,0.1,0
3139,2,128,elu,Adadelta,1.0,0
3140,2,128,elu,Adamax,0.0001,0
3141,2,128,elu,Adamax,0.001,0
3142,2,128,elu,Adamax,0.01,0
3143,2,128,elu,Adamax,0.1,0
3144,2,128,elu,Adamax,1.0,0
3145,2,128,elu,Adagrad,0.0001,0
3146,2,128,elu,Adagrad,0.001,0
3147,2,128,elu,Adagrad,0.01,0
3148,2,128,elu,Adagrad,0.1,0
3149,2,128,elu,Adagrad,1.0,0
3150,2,128,elu,Nadam,0.0001,0
3151,2,128,elu,Nadam,0.001,0
3152,2,128,elu,Nadam,0.01,0
3153,2,128,elu,Nadam,0.1,0
3154,2,128,elu,Nadam,1.0,0
3155,2,128,elu,Ftrl,0.0001,0
3156,2,128,elu,Ftrl,0.001,0
3157,2,128,elu,Ftrl,0.01,0
3158,2,128,elu,Ftrl,0.1,0
3159,2,128,elu,Ftrl,1.0,0
3160,2,128,selu,SGD,0.0001,0
3161,2,128,selu,SGD,0.001,0
3162,2,128,selu,SGD,0.01,0
3163,2,128,selu,SGD,0.1,0
3164,2,128,selu,SGD,1.0,0
3165,2,128,selu,RMSprop,0.0001,0
3166,2,128,selu,RMSprop,0.001,0
3167,2,128,selu,RMSprop,0.01,0
3168,2,128,selu,RMSprop,0.1,0
3169,2,128,selu,RMSprop,1.0,0
3170,2,128,selu,Adam,0.0001,0
3171,2,128,selu,Adam,0.001,0
3172,2,128,selu,Adam,0.01,0
3173,2,128,selu,Adam,0.1,0
3174,2,128,selu,Adam,1.0,0
3175,2,128,selu,Adadelta,0.0001,0
3176,2,128,selu,Adadelta,0.001,0
3177,2,128,selu,Adadelta,0.01,0
3178,2,128,selu,Adadelta,0.1,0
3179,2,128,selu,Adadelta,1.0,0
3180,2,128,selu,Adamax,0.0001,0
3181,2,128,selu,Adamax,0.001,0
3182,2,128,selu,Adamax,0.01,0
3183,2,128,selu,Adamax,0.1,0
3184,2,128,selu,Adamax,1.0,0
3185,2,128,selu,Adagrad,0.0001,0
3186,2,128,selu,Adagrad,0.001,0
3187,2,128,selu,Adagrad,0.01,0
3188,2,128,selu,Adagrad,0.1,0
3189,2,128,selu,Adagrad,1.0,0
3190,2,128,selu,Nadam,0.0001,0
3191,2,128,selu,Nadam,0.001,0
3192,2,128,selu,Nadam,0.01,0
3193,2,128,selu,Nadam,0.1,0
3194,2,128,selu,Nadam,1.0,0
3195,2,128,selu,Ftrl,0.0001,0
3196,2,128,selu,Ftrl,0.001,0
3197,2,128,selu,Ftrl,0.01,0
3198,2,128,selu,Ftrl,0.1,0
3199,2,128,selu,Ftrl,1.0,0
3200,2,128,exponential,SGD,0.0001,0
3201,2,128,exponential,SGD,0.001,0
3202,2,128,exponential,SGD,0.01,0
3203,2,128,exponential,SGD,0.1,0
3204,2,128,exponential,SGD,1.0,0
3205,2,128,exponential,RMSprop,0.0001,0
3206,2,128,exponential,RMSprop,0.001,0
3207,2,128,exponential,RMSprop,0.01,0
3208,2,128,exponential,RMSprop,0.1,0
3209,2,128,exponential,RMSprop,1.0,0
3210,2,128,exponential,Adam,0.0001,0
3211,2,128,exponential,Adam,0.001,0
3212,2,128,exponential,Adam,0.01,0
3213,2,128,exponential,Adam,0.1,0
3214,2,128,exponential,Adam,1.0,0
3215,2,128,exponential,Adadelta,0.0001,0
3216,2,128,exponential,Adadelta,0.001,0
3217,2,128,exponential,Adadelta,0.01,0
3218,2,128,exponential,Adadelta,0.1,0
3219,2,128,exponential,Adadelta,1.0,0
3220,2,128,exponential,Adamax,0.0001,0
3221,2,128,exponential,Adamax,0.001,0
3222,2,128,exponential,Adamax,0.01,0
3223,2,128,exponential,Adamax,0.1,0
3224,2,128,exponential,Adamax,1.0,0
3225,2,128,exponential,Adagrad,0.0001,0
3226,2,128,exponential,Adagrad,0.001,0
3227,2,128,exponential,Adagrad,0.01,0
3228,2,128,exponential,Adagrad,0.1,0
3229,2,128,exponential,Adagrad,1.0,0
3230,2,128,exponential,Nadam,0.0001,0
3231,2,128,exponential,Nadam,0.001,0
3232,2,128,exponential,Nadam,0.01,0
3233,2,128,exponential,Nadam,0.1,0
3234,2,128,exponential,Nadam,1.0,0
3235,2,128,exponential,Ftrl,0.0001,0
3236,2,128,exponential,Ftrl,0.001,0
3237,2,128,exponential,Ftrl,0.01,0
3238,2,128,exponential,Ftrl,0.1,0
3239,2,128,exponential,Ftrl,1.0,0
3240,2,256,relu,SGD,0.0001,0
3241,2,256,relu,SGD,0.001,0
3242,2,256,relu,SGD,0.01,0
3243,2,256,relu,SGD,0.1,0
3244,2,256,relu,SGD,1.0,0
3245,2,256,relu,RMSprop,0.0001,0
3246,2,256,relu,RMSprop,0.001,0
3247,2,256,relu,RMSprop,0.01,0
3248,2,256,relu,RMSprop,0.1,0
3249,2,256,relu,RMSprop,1.0,0
3250,2,256,relu,Adam,0.0001,0
3251,2,256,relu,Adam,0.001,0
3252,2,256,relu,Adam,0.01,0
3253,2,256,relu,Adam,0.1,0
3254,2,256,relu,Adam,1.0,0
3255,2,256,relu,Adadelta,0.0001,0
3256,2,256,relu,Adadelta,0.001,0
3257,2,256,relu,Adadelta,0.01,0
3258,2,256,relu,Adadelta,0.1,0
3259,2,256,relu,Adadelta,1.0,0
3260,2,256,relu,Adamax,0.0001,0
3261,2,256,relu,Adamax,0.001,0
3262,2,256,relu,Adamax,0.01,0
3263,2,256,relu,Adamax,0.1,0
3264,2,256,relu,Adamax,1.0,0
3265,2,256,relu,Adagrad,0.0001,0
3266,2,256,relu,Adagrad,0.001,0
3267,2,256,relu,Adagrad,0.01,0
3268,2,256,relu,Adagrad,0.1,0
3269,2,256,relu,Adagrad,1.0,0
3270,2,256,relu,Nadam,0.0001,0
3271,2,256,relu,Nadam,0.001,0
3272,2,256,relu,Nadam,0.01,0
3273,2,256,relu,Nadam,0.1,0
3274,2,256,relu,Nadam,1.0,0
3275,2,256,relu,Ftrl,0.0001,0
3276,2,256,relu,Ftrl,0.001,0
3277,2,256,relu,Ftrl,0.01,0
3278,2,256,relu,Ftrl,0.1,0
3279,2,256,relu,Ftrl,1.0,0
3280,2,256,sigmoid,SGD,0.0001,0
3281,2,256,sigmoid,SGD,0.001,0
3282,2,256,sigmoid,SGD,0.01,0
3283,2,256,sigmoid,SGD,0.1,0
3284,2,256,sigmoid,SGD,1.0,0
3285,2,256,sigmoid,RMSprop,0.0001,0
3286,2,256,sigmoid,RMSprop,0.001,0
3287,2,256,sigmoid,RMSprop,0.01,0
3288,2,256,sigmoid,RMSprop,0.1,0
3289,2,256,sigmoid,RMSprop,1.0,0
3290,2,256,sigmoid,Adam,0.0001,0
3291,2,256,sigmoid,Adam,0.001,0
3292,2,256,sigmoid,Adam,0.01,0
3293,2,256,sigmoid,Adam,0.1,0
3294,2,256,sigmoid,Adam,1.0,0
3295,2,256,sigmoid,Adadelta,0.0001,0
3296,2,256,sigmoid,Adadelta,0.001,0
3297,2,256,sigmoid,Adadelta,0.01,0
3298,2,256,sigmoid,Adadelta,0.1,0
3299,2,256,sigmoid,Adadelta,1.0,0
3300,2,256,sigmoid,Adamax,0.0001,0
3301,2,256,sigmoid,Adamax,0.001,0
3302,2,256,sigmoid,Adamax,0.01,0
3303,2,256,sigmoid,Adamax,0.1,0
3304,2,256,sigmoid,Adamax,1.0,0
3305,2,256,sigmoid,Adagrad,0.0001,0
3306,2,256,sigmoid,Adagrad,0.001,0
3307,2,256,sigmoid,Adagrad,0.01,0
3308,2,256,sigmoid,Adagrad,0.1,0
3309,2,256,sigmoid,Adagrad,1.0,0
3310,2,256,sigmoid,Nadam,0.0001,0
3311,2,256,sigmoid,Nadam,0.001,0
3312,2,256,sigmoid,Nadam,0.01,0
3313,2,256,sigmoid,Nadam,0.1,0
3314,2,256,sigmoid,Nadam,1.0,0
3315,2,256,sigmoid,Ftrl,0.0001,0
3316,2,256,sigmoid,Ftrl,0.001,0
3317,2,256,sigmoid,Ftrl,0.01,0
3318,2,256,sigmoid,Ftrl,0.1,0
3319,2,256,sigmoid,Ftrl,1.0,0
3320,2,256,softmax,SGD,0.0001,0
3321,2,256,softmax,SGD,0.001,0
3322,2,256,softmax,SGD,0.01,0
3323,2,256,softmax,SGD,0.1,0
3324,2,256,softmax,SGD,1.0,0
3325,2,256,softmax,RMSprop,0.0001,0
3326,2,256,softmax,RMSprop,0.001,0
3327,2,256,softmax,RMSprop,0.01,0
3328,2,256,softmax,RMSprop,0.1,0
3329,2,256,softmax,RMSprop,1.0,0
3330,2,256,softmax,Adam,0.0001,0
3331,2,256,softmax,Adam,0.001,0
3332,2,256,softmax,Adam,0.01,0
3333,2,256,softmax,Adam,0.1,0
3334,2,256,softmax,Adam,1.0,0
3335,2,256,softmax,Adadelta,0.0001,0
3336,2,256,softmax,Adadelta,0.001,0
3337,2,256,softmax,Adadelta,0.01,0
3338,2,256,softmax,Adadelta,0.1,0
3339,2,256,softmax,Adadelta,1.0,0
3340,2,256,softmax,Adamax,0.0001,0
3341,2,256,softmax,Adamax,0.001,0
3342,2,256,softmax,Adamax,0.01,0
3343,2,256,softmax,Adamax,0.1,0
3344,2,256,softmax,Adamax,1.0,0
3345,2,256,softmax,Adagrad,0.0001,0
3346,2,256,softmax,Adagrad,0.001,0
3347,2,256,softmax,Adagrad,0.01,0
3348,2,256,softmax,Adagrad,0.1,0
3349,2,256,softmax,Adagrad,1.0,0
3350,2,256,softmax,Nadam,0.0001,0
3351,2,256,softmax,Nadam,0.001,0
3352,2,256,softmax,Nadam,0.01,0
3353,2,256,softmax,Nadam,0.1,0
3354,2,256,softmax,Nadam,1.0,0
3355,2,256,softmax,Ftrl,0.0001,0
3356,2,256,softmax,Ftrl,0.001,0
3357,2,256,softmax,Ftrl,0.01,0
3358,2,256,softmax,Ftrl,0.1,0
3359,2,256,softmax,Ftrl,1.0,0
3360,2,256,softplus,SGD,0.0001,0
3361,2,256,softplus,SGD,0.001,0
3362,2,256,softplus,SGD,0.01,0
3363,2,256,softplus,SGD,0.1,0
3364,2,256,softplus,SGD,1.0,0
3365,2,256,softplus,RMSprop,0.0001,0
3366,2,256,softplus,RMSprop,0.001,0
3367,2,256,softplus,RMSprop,0.01,0
3368,2,256,softplus,RMSprop,0.1,0
3369,2,256,softplus,RMSprop,1.0,0
3370,2,256,softplus,Adam,0.0001,0
3371,2,256,softplus,Adam,0.001,0
3372,2,256,softplus,Adam,0.01,0
3373,2,256,softplus,Adam,0.1,0
3374,2,256,softplus,Adam,1.0,0
3375,2,256,softplus,Adadelta,0.0001,0
3376,2,256,softplus,Adadelta,0.001,0
3377,2,256,softplus,Adadelta,0.01,0
3378,2,256,softplus,Adadelta,0.1,0
3379,2,256,softplus,Adadelta,1.0,0
3380,2,256,softplus,Adamax,0.0001,0
3381,2,256,softplus,Adamax,0.001,0
3382,2,256,softplus,Adamax,0.01,0
3383,2,256,softplus,Adamax,0.1,0
3384,2,256,softplus,Adamax,1.0,0
3385,2,256,softplus,Adagrad,0.0001,0
3386,2,256,softplus,Adagrad,0.001,0
3387,2,256,softplus,Adagrad,0.01,0
3388,2,256,softplus,Adagrad,0.1,0
3389,2,256,softplus,Adagrad,1.0,0
3390,2,256,softplus,Nadam,0.0001,0
3391,2,256,softplus,Nadam,0.001,0
3392,2,256,softplus,Nadam,0.01,0
3393,2,256,softplus,Nadam,0.1,0
3394,2,256,softplus,Nadam,1.0,0
3395,2,256,softplus,Ftrl,0.0001,0
3396,2,256,softplus,Ftrl,0.001,0
3397,2,256,softplus,Ftrl,0.01,0
3398,2,256,softplus,Ftrl,0.1,0
3399,2,256,softplus,Ftrl,1.0,0
3400,2,256,softsign,SGD,0.0001,0
3401,2,256,softsign,SGD,0.001,0
3402,2,256,softsign,SGD,0.01,0
3403,2,256,softsign,SGD,0.1,0
3404,2,256,softsign,SGD,1.0,0
3405,2,256,softsign,RMSprop,0.0001,0
3406,2,256,softsign,RMSprop,0.001,0
3407,2,256,softsign,RMSprop,0.01,0
3408,2,256,softsign,RMSprop,0.1,0
3409,2,256,softsign,RMSprop,1.0,0
3410,2,256,softsign,Adam,0.0001,0
3411,2,256,softsign,Adam,0.001,0
3412,2,256,softsign,Adam,0.01,0
3413,2,256,softsign,Adam,0.1,0
3414,2,256,softsign,Adam,1.0,0
3415,2,256,softsign,Adadelta,0.0001,0
3416,2,256,softsign,Adadelta,0.001,0
3417,2,256,softsign,Adadelta,0.01,0
3418,2,256,softsign,Adadelta,0.1,0
3419,2,256,softsign,Adadelta,1.0,0
3420,2,256,softsign,Adamax,0.0001,0
3421,2,256,softsign,Adamax,0.001,0
3422,2,256,softsign,Adamax,0.01,0
3423,2,256,softsign,Adamax,0.1,0
3424,2,256,softsign,Adamax,1.0,0
3425,2,256,softsign,Adagrad,0.0001,0
3426,2,256,softsign,Adagrad,0.001,0
3427,2,256,softsign,Adagrad,0.01,0
3428,2,256,softsign,Adagrad,0.1,0
3429,2,256,softsign,Adagrad,1.0,0
3430,2,256,softsign,Nadam,0.0001,0
3431,2,256,softsign,Nadam,0.001,0
3432,2,256,softsign,Nadam,0.01,0
3433,2,256,softsign,Nadam,0.1,0
3434,2,256,softsign,Nadam,1.0,0
3435,2,256,softsign,Ftrl,0.0001,0
3436,2,256,softsign,Ftrl,0.001,0
3437,2,256,softsign,Ftrl,0.01,0
3438,2,256,softsign,Ftrl,0.1,0
3439,2,256,softsign,Ftrl,1.0,0
3440,2,256,tanh,SGD,0.0001,0
3441,2,256,tanh,SGD,0.001,0
3442,2,256,tanh,SGD,0.01,0
3443,2,256,tanh,SGD,0.1,0
3444,2,256,tanh,SGD,1.0,0
3445,2,256,tanh,RMSprop,0.0001,0
3446,2,256,tanh,RMSprop,0.001,0
3447,2,256,tanh,RMSprop,0.01,0
3448,2,256,tanh,RMSprop,0.1,0
3449,2,256,tanh,RMSprop,1.0,0
3450,2,256,tanh,Adam,0.0001,0
3451,2,256,tanh,Adam,0.001,0
3452,2,256,tanh,Adam,0.01,0
3453,2,256,tanh,Adam,0.1,0
3454,2,256,tanh,Adam,1.0,0
3455,2,256,tanh,Adadelta,0.0001,0
3456,2,256,tanh,Adadelta,0.001,0
3457,2,256,tanh,Adadelta,0.01,0
3458,2,256,tanh,Adadelta,0.1,0
3459,2,256,tanh,Adadelta,1.0,0
3460,2,256,tanh,Adamax,0.0001,0
3461,2,256,tanh,Adamax,0.001,0
3462,2,256,tanh,Adamax,0.01,0
3463,2,256,tanh,Adamax,0.1,0
3464,2,256,tanh,Adamax,1.0,0
3465,2,256,tanh,Adagrad,0.0001,0
3466,2,256,tanh,Adagrad,0.001,0
3467,2,256,tanh,Adagrad,0.01,0
3468,2,256,tanh,Adagrad,0.1,0
3469,2,256,tanh,Adagrad,1.0,0
3470,2,256,tanh,Nadam,0.0001,0
3471,2,256,tanh,Nadam,0.001,0
3472,2,256,tanh,Nadam,0.01,0
3473,2,256,tanh,Nadam,0.1,0
3474,2,256,tanh,Nadam,1.0,0
3475,2,256,tanh,Ftrl,0.0001,0
3476,2,256,tanh,Ftrl,0.001,0
3477,2,256,tanh,Ftrl,0.01,0
3478,2,256,tanh,Ftrl,0.1,0
3479,2,256,tanh,Ftrl,1.0,0
3480,2,256,elu,SGD,0.0001,0
3481,2,256,elu,SGD,0.001,0
3482,2,256,elu,SGD,0.01,0
3483,2,256,elu,SGD,0.1,0
3484,2,256,elu,SGD,1.0,0
